"SRID"	"Year"	"Tribe"	"TribeID"	"TribalFraction"	"FractionID"	"Leader"	"PlaceName"	"SiteID"	"SiloCount"	"Observations"	"Source"	"OtherComments"
564	1853	"Ouamri"	28	"Oulad Dilmi"	124	"Sliman Ben Djloul"	"Hamed ben Fares el Adri"	510	25	"du sud ravin à pic, de l'est mamelon au-dessous un plateau, à l'ouest un mamelon"	"ANOM GGA 50II 240"	
565	1853	"Ouamri"	28	"Oulad Dilmi"	124	"Sliman Ben Djloul"	"Oulad Memi el Adri"	511	12	"du sud rocher, de l'est ravin au dessous un gourbi, à l'ouest (noueder) Madi Paiha"	"ANOM GGA 50II 240"	
566	1853	"Ouamri"	28	"Oulad Dilmi"	124	"Sliman Ben Djloul"	"Oulad Khalifa"	512	17	"Gadet Leroieis, du sud un petit plateau, de l'est un gourbi, du dor (noueder), à l'ouest eboulement de rochers"	"ANOM GGA 50II 240"	
567	1853	"Ouamri"	28	"Oulad Djouza"	125	"Bon Amera ben Medcine"	"Mamer Ben Heressa"	513	10	"Enslari el Marouf, du sud gourbi, de l'est rocher, du nord petit montagne, ouest noeder"	"ANOM GGA 50II 240"	
568	1853	"Ouamri"	28	"Oulad Djouza"	125	"Bon Amera ben Medcine"	"Oulad Bin Souna"	514	8	"El Ouchera, sud gourbi, est rivière, nord rocher, ouest gourbi"	"ANOM GGA 50II 240"	
569	1853	"Ouamri"	28	"Oulad Djouza"	125	"Bon Amera ben Medcine"	"Dra Essia"	515	20	"Sidi Mansour, de l'est eboulements de rochers, nord marabout, ouest grosse pierre, sud idem."	"ANOM GGA 50II 240"	
570	1853	"Ouamri"	28	"Oulad Djouza"	125	"Bon Amera ben Medcine"	"Oulad Eurez"	516	7	"Desilia, du sud gourbi, est rivière, nord rivière, ouest rivière"	"ANOM GGA 50II 240"	
571	1853	"Ouamri"	28	"Oulad Djouza"	125	"Bon Amera ben Medcine"	"El Farsi"	517	15	"Mechta ben Kali, du sud un mur de jardin, est noueder, nord ravin, ouest petit montagne"	"ANOM GGA 50II 240"	
572	1853	"Ouamri"	28	"Oulad Djouza"	125	"Bon Amera ben Medcine"	"Baba ben Amar"	518	17	"EL Aouihat, en venant du sud amandier, est figuier, du nord arbre, ouest broussailles"	"ANOM GGA 50II 240"	
573	1853	"Ouamri"	28	"Oulad Moussa"	126	"Celi Ben Djalili Mohemed ben Zin"	"Marabout Sidi Zekri"	519	24	"sud gourbi, est jardin, nord chemin, ouest noueder"	"ANOM GGA 50II 240"	
574	1853	"Ouamri"	28	"Oulad Moussa"	126	"Celi Ben Djalili Mohemed ben Zin"	"Si el Morsah bel Abdel Baki"	520	15	"du sud maison, de l'est gourbi, nord noueder, ouest arbre"	"ANOM GGA 50II 240"	
575	1853	"Ouamri"	28	"Oulad Moussa"	126	"Celi Ben Djalili Mohemed ben Zin"	"Gholaa"	521	16	"El Godi, du sud rocher, est gourbi, nord gourbi, ouest eboulement de pierres"	"ANOM GGA 50II 240"	
576	1853	"Ouamri"	28	"Oulad Moussa"	126	"Celi Ben Djalili Mohemed ben Zin"	"Oulad Zin"	522	24	"Sidi Mohamed ben Aouda, sud le Chelif, est chemin, nord ravin, ouest ravin"	"ANOM GGA 50II 240"	
577	1853	"Ouamri"	28	"Oulad Moussa"	126	"Celi Ben Djalili Mohemed ben Zin"	"El Hadj el Milsioni"	523	17	"Aïn Goba, du sud ravin, est ravin"	"ANOM GGA 50II 240"	
578	1853	"Ouamri"	28	"Oulad Moussa"	126	"Celi Ben Djalili Mohemed ben Zin"	"Beylek"	524	7	"?Iretelass, du sud ravin, est Sidi Abdelkader, nord nouedr, ouest mamelon"	"ANOM GGA 50II 240"	
579	1853	"Ouamri"	28	"Oulad Moussa"	126	"Celi Ben Djalili Mohemed ben Zin"	"Beylek"	524	8	"Aïn Simaïa enta Dra Isis, sud jardin, est jardin, nord chemin, ouest ravin"	"ANOM GGA 50II 240"	
580	1853	"Ouamri"	28	"Oulad Moussa"	126	"Celi Ben Djalili Mohemed ben Zin"	"Oulad Moussa"	525	15	"Gadet el Jihairi, du sud petite plaine, est ravin, nord arbres, ouest rochers"	"ANOM GGA 50II 240"	
581	1853	"Ouamri"	28	"Oulad Moussa"	126	"Celi Ben Djalili Mohemed ben Zin"	"Oulad Moussa"	525	20	"Sffaf Beïyit, est chemin, nord petite montagne, sud idem, ouest idem"	"ANOM GGA 50II 240"	
625	1853	"Beni Bou Yacoub"	29	"Oulad Turci"	127	"Hadj Sliman"	"Sedraïa"	547	4	"au milieu de ?? gourbi à 20 metres d'un jardin"	"ANOM GGA 50II 240"	
626	1853	"Beni Bou Yacoub"	29	"Oulad Turci"	127	"Hadj Sliman"	"Oulad Tumé"	548	13	"?Dout ?if ?Souk situés au-dessous de la route qui conduit au marché de Teltota au nord d'Aïn Aissa et non loin de quleques jardins de figuiers"	"ANOM GGA 50II 240"	
627	1853	"Beni Bou Yacoub"	29	"Oulad Turci"	127	"Hadj Sliman"	"Oulad Rahmoun"	549	28	"près de Medja Tolla et du jardin du Oulad el Hadj"	"ANOM GGA 50II 240"	
628	1853	"Beni Bou Yacoub"	29	"Oulad Turci"	127	"Hadj Sliman"	"Regada"	550	19	"dans un lieu appelé Saffa au-dessous de la route qui conduit au marché de la tribu, non loin sud d'Aïn Regada"	"ANOM GGA 50II 240"	
629	1853	"Beni Bou Yacoub"	29	"Oulad Maguebel"	128	"Abderahman Aïn Saïd"	"Aïn Saïd"	551	30	"au milieu des gourbis et près de plusiurs jardins et de l'habitation du Cheikh Abdel Rhaman"	"ANOM GGA 50II 240"	
630	1853	"Beni Bou Yacoub"	29	"Oulad Maguebel"	128	"Abderahman Aïn Saïd"	"Oulad Gassem"	552	16	"au milieu des gourbi et près de l'Oued Haoual"	"ANOM GGA 50II 240"	
631	1853	"Beni Bou Yacoub"	29	"Oulad Maguebel"	128	"Abderahman Aïn Saïd"	"Choubat Chouch"	553	28	"près d'un bouquet de chêne liege."	"ANOM GGA 50II 240"	
632	1853	"Beni Bou Yacoub"	29	"Oulad Maguebel"	128	"Abderahman Aïn Saïd"	"El Allalia"	554	5	"au-dessous d'un mamelon près du rocher de Rabah ben Alla"	"ANOM GGA 50II 240"	
633	1853	"Beni Bou Yacoub"	29	"Maraboutin"	129	"Si Mohamed ben Talbi"	"El Djema"	555	10	"près du bordj de l'ancien Kadi Hadj et au milieu des jardins"	"ANOM GGA 50II 240"	
634	1853	"Beni Bou Yacoub"	29	"Maraboutin"	129	"Si Mohamed ben Talbi"	"Zaga Cher Oulad el Kherat"	556	43	"près d'un ravin limitrophés au Beni Lilini"	"ANOM GGA 50II 240"	
635	1853	"Beni Bou Yacoub"	29	"Maraboutin"	129	"Si Mohamed ben Talbi"	"El Aouch"	557	54	"près de trois trembles et d'Aïn el Kherba, face à une plaine"	"ANOM GGA 50II 240"	
636	1853	"Beni Bou Yacoub"	29	"Oulad Ali"	130	"Abdel Kabile"	"El Hedjar"	558	16	"entre deux routes dont l'une conduit au Dechera, l'autre à l'Oued Lakhera et au nord par le Dechera d'Haddadan"	"ANOM GGA 50II 240"	
637	1853	"Beni Bou Yacoub"	29	"Oulad Ali"	130	"Abdel Kabile"	"Zigugen"	559	10	"près du Kef Aïouch entre deux mamelons, au milieu d'un Cheubas"	"ANOM GGA 50II 240"	
638	1853	"Beni Bou Yacoub"	29	"Ferma"	131	"Si Mohamed ben Talbi"	"El Amara"	560	21	"au milieu du Dechera des Oulad Aïssa près d'un cimetière appelé Sidi Zernaune et Aïn el Guerant"	"ANOM GGA 50II 240"	
639	1853	"Beni Bou Yacoub"	29	"Sidi Bou Narri"	132	"Mohamed ben Abdallah"	"Cadiat Mobat el Djemel"	561	10	"au sommet d'un mamelon faisant face au mamelon d'Aïn el Homera"	"ANOM GGA 50II 240"	
640	1853	"Beni Bou Yacoub"	29	"Sidi Bou Narri"	132	"Mohamed ben Abdallah"	"Dra Sedjera el Merabta"	562	25	"près d'un bocer de chênes liège et près d'une ravin appelé Chubat el Archa"	"ANOM GGA 50II 240"	
641	1853	"Beni Bou Yacoub"	29	"Sidi Bou Narri"	132	"Mohamed ben Abdallah"	"Hozam el Aojer"	563	5	"près de dechera et de Ouad el Touatoue"	"ANOM GGA 50II 240"	
642	1853	"Beni Bou Yacoub"	29	"Oulad Bedarna"	133	"Rabah ben Mansour"	"Oublial"	564	23	"près de la grande route et du marché et non loin de la dechera de Saadim et d'un ravin"	"ANOM GGA 50II 240"	
643	1853	"Beni Bou Yacoub"	29	"Oulad Ameur"	134	"Couïder ben Khemifi"	"Ouaital Chedjour"	565	9	"près des ravins Cheubar el Djemaïa et Djenan Hameyé"	"ANOM GGA 50II 240"	
644	1853	"Beni Bou Yacoub"	29	"Medala"	135	"Si Mohamed ben Ottman"	"Bou Dinars"	566	20	"au milieu des gourbis de Si Taheur entouré de jardins"	"ANOM GGA 50II 240"	
645	1853	"Beni Bou Yacoub"	29	"Medala"	135	"Si Mohamed ben Ottman"	"Si el Gebour"	567	95	"au-dessous du marabout de Sidi el Ouenassen et de la Djema el Charef"	"ANOM GGA 50II 240"	
646	1853	"Beni Bou Yacoub"	29	"Medala"	135	"Si Mohamed ben Ottman"	"Anmghercer"	568	22	"au-dessous du mamelon qppelé Dra Sidi Ali"	"ANOM GGA 50II 240"	
647	1853	"Beni Bou Yacoub"	29	"Medala"	135	"Si Mohamed ben Ottman"	"El Bourné"	569	40	"sur la route Oued el Bessbasse dans la plaine eu milieu des brousailles près d'un ravin"	"ANOM GGA 50II 240"	
648	1853	"Beni Bou Yacoub"	29	"Medala"	135	"Si Mohamed ben Ottman"	"Kef Bou Abda"	570	4	"près d'Aïn el Adjer et du dechera des Oulad Cahadi"	"ANOM GGA 50II 240"	
649	1853	"Beni Bou Yacoub"	29	"Medala"	135	"Si Mohamed ben Ottman"	"Aïn el Djema"	571	8	"près de l'habitation du Cheikh de la fraction, près de plusieurs jardins du marabout"	"ANOM GGA 50II 240"	
665	1853	"Righas"	24	"Oulad Moussa"	136	"Seliman"	"Ben Ghasna"	578	23	"au milieu des arbres"	"ANOM GGA 50II 240"	
666	1853	"Righas"	24	"Oulad Moussa"	136	"Seliman"	"El Homr"	579	22	"près des gourbis"	"ANOM GGA 50II 240"	
677	1853	"Righas"	24	"El Ababda/El Kouard"	137	"Taïb ben Zaoni"	"Goubab"	585	17	"près d'un marabout Si Mohammed el Abadi"	"ANOM GGA 50II 240"	
678	1853	"Righas"	24	"El Ababda/El Kouard"	137	"Taïb ben Zaoni"	"Dflaya"	586	28	"près d'un bouquet de chêne verts."	"ANOM GGA 50II 240"	
746	1853	"Abides"	19	"El Ahkoum"	138	"El Djileli (Caid)"	"Gaadet Saffrani"	606	97	"entre une rivière et une maison près d'un chemin"	"ANOM GGA 50II 240"	
747	1853	"Abides"	19	"El Ahkoum"	138	"El Djileli (Caid)"	"El Kherba"	607	62	"entre un chemin et Azelr el Hannech"	"ANOM GGA 50II 240"	
748	1853	"Abides"	19	"El Ahkoum"	138	"El Djileli (Caid)"	"Chaabet Gatan"	608	20	"entre Moul el Kel Labiad et un chemin"	"ANOM GGA 50II 240"	
749	1853	"Abides"	19	"El Ahkoum"	138	"El Djileli (Caid)"	"Dera Larfar"	609	28	"entre Gaadet el Medhal fed bou Maiza et une rivière"	"ANOM GGA 50II 240"	
750	1853	"Abides"	19	"El Kessentiya"	139	"Ali bel Amry"	"El Haoud"	610	44	"entre un djema et Moul el Guebour"	"ANOM GGA 50II 240"	
751	1853	"Abides"	19	"El Kessentiya"	139	"Ali bel Amry"	"Ramel"	611	42	"entre Gaadet el Guedim et Aïn el Rahla"	"ANOM GGA 50II 240"	
752	1853	"Abides"	19	"El Kessentiya"	139	"Ali bel Amry"	"Ghar Mechal"	612	37	"entre un kef et un bir"	"ANOM GGA 50II 240"	
753	1853	"Abides"	19	"El Kessentiya"	139	"Ali bel Amry"	"Chaabet Si Slimen"	265	27	"entre Si Slimen et Chaabet Sedjehed"	"ANOM GGA 50II 240"	
754	1853	"Abides"	19	"El Kessentiya"	139	"Ali bel Amry"	"Gaadet Lahmar"	614	33	"entre Sid el Kebir et Chaabet el An"	"ANOM GGA 50II 240"	
755	1853	"Abides"	19	"El Kessentiya"	139	"Ali bel Amry"	"El Henia"	269	50	"près du jardin Ali Bel Amry"	"ANOM GGA 50II 240"	
756	1853	"Abides"	19	"El Kessentiya"	139	"Ali bel Amry"	"El Mahjadmenid"	616	34	"entre Gaadet el Beda et Gaadet el Kibira"	"ANOM GGA 50II 240"	
798	1853	"Beni Hassen"	20	"Oulad Sidi Yagoub"	140	"Si Zera"	"Aiche"	279	35	"entre Chaabet Aichi et Dera Theber"	"ANOM GGA 50II 240"	
799	1853	"Beni Hassen"	20	"Oulad Sidi Yagoub"	140	"Si Zera"	"Torba"	280	16	"entre Khabechia et Chaabet Nourian"	"ANOM GGA 50II 240"	
126	1854	"Oulad Mokhtar"	7	"Oulad Mokhtar"	11		"Gotfas"	126	760	"toute la tribu ensilote en cet endroit"	"ANOM GGA 50II 240"	
30	1854	"Titteri"	5	"Oulad Atman"	17	"Le Bach Agha Ben Yalia"	"en son Haouch (inférieur)"	30	30	"au sud et au nord du haouch"	"ANOM GGA 50II 240"	
31	1854	"Titteri"	5	"Oulad Atman"	17	"Le Bach Agha Ben Yalia"	"au Haouch (supérieur)"	31	20	"au sud de ce haouch"	"ANOM GGA 50II 240"	
32	1854	"Titteri"	5	"Oulad Atman"	17	"Le Caïd Bousseba"	"à el Beida"	32	15		"ANOM GGA 50II 240"	
33	1854	"Titteri"	5	"Oulad Atman"	17	"Le Bach Agha Ben Yalia et les gens de la fraction"	"à el Sed"	33	30		"ANOM GGA 50II 240"	
34	1854	"Titteri"	5	"Oulad Atman"	17	"Ahmed Ben El Hadj"	"à Harmela"	34	20	"au nord du haouch de Ben Tahia"	"ANOM GGA 50II 240"	
35	1854	"Titteri"	5	"Oulad Atman"	17	"Aly Ben Taleb"	"à Ras el Aïn Harmela"	35	10		"ANOM GGA 50II 240"	
36	1854	"Titteri"	5	"Oulad Atman"	17	"(all the fraction)"	"à Debdab"	36	260		"ANOM GGA 50II 240"	
37	1854	"Titteri"	5	"Oulad Debab"	18	"(the fraction)"	"à Tighaza"	37	174	"dans Debdab"	"ANOM GGA 50II 240"	
38	1854	"Titteri"	5	"Oulad Saïd"	19	"(the fraction)"	"à el Guerimat"	38	76		"ANOM GGA 50II 240"	
39	1854	"Titteri"	5	"Elmebadba"	20	"(the fraction)"	"à Gaada el Beda"	39	150		"ANOM GGA 50II 240"	
40	1854	"Titteri"	5	"Elmebadba"	20	"(the fraction)"	"à Mechta el Ahmar"	40	50		"ANOM GGA 50II 240"	
41	1854	"Titteri"	5	"Elmebadba"	20	"Farbat"	"Dra el Abiad"	41	80		"ANOM GGA 50II 240"	
42	1854	"Titteri"	5	"Elmebadba"	20	"Abdullah B. Elaouja"	"El Madjen"	42	20		"ANOM GGA 50II 240"	
43	1854	"Titteri"	5	"Elmebadba"	20	"Si Seliman B. Elaouja"	"(El Kheneg)?"	43	27		"ANOM GGA 50II 240"	"Blank location name but probably the same as in 1853"
44	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"Elhadji Bouaza"	"Aïn el Hamir"	44	12	"près de son haouch. nouvel emplacement"	"ANOM GGA 50II 240"	
45	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"??"	"Gaada el Siah"	45	120		"ANOM GGA 50II 240"	
46	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"Elhadji A. Abbay"	"El Berardjia"	46	30		"ANOM GGA 50II 240"	
47	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"Sheik El Abbas"	"Hafra Chahra"	47	50		"ANOM GGA 50II 240"	
48	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"Saad B. Babloul"	"El Djebbassa"	48	10		"ANOM GGA 50II 240"	
49	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"Salem B. Abdelouahab"	"Guossin el Hamir"	49	24	"nouvel emplacement"	"ANOM GGA 50II 240"	
50	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"Saïd B. Boudissa"	"Essenaa"	50	25	"nouvel emplacement"	"ANOM GGA 50II 240"	
51	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"Ahmed B. Oly"	"El Fahim"	51	50		"ANOM GGA 50II 240"	
52	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"Djabattah B. Deboub"	"Beni Jekherouch"	52	24	"nouvel emplacement"	"ANOM GGA 50II 240"	
53	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"Couider B. Ahmed"	"El Dalâ"	53	30		"ANOM GGA 50II 240"	
54	1854	"Oulad Allans"	6	"Oulad Chenaf"	21	"Ahmed B. Abdullah"	"El Mechta"	54	15	"nouvel emplacement"	"ANOM GGA 50II 240"	
55	1854	"Oulad Allans"	6	"Oulad Abdelouahab"	22	"Sheik Ben Miahasem"	"Aïn Boussif"	55	52		"ANOM GGA 50II 240"	
56	1854	"Oulad Allans"	6	"Oulad Abdelouahab"	22	"Aïssa"	"El Djouamê"	56	13		"ANOM GGA 50II 240"	
57	1854	"Oulad Allans"	6	"Oulad Abdelouahab"	22	"Sheik Ali B. Saad"	"Aïn el Mesken"	57	20		"ANOM GGA 50II 240"	
58	1854	"Oulad Allans"	6	"Oulad Abdelouahab"	22	"Absh B.Barez"	"Aïn Kabla"	58	25		"ANOM GGA 50II 240"	
59	1854	"Oulad Allans"	6	"Oulad Abdelouahab"	22	"Couider B. Amor"	"El Ghicha"	59	63		"ANOM GGA 50II 240"	
60	1854	"Oulad Allans"	6	"Oulad Abdelouahab"	22	"B. Jahia B. Mahbd"	"Enneha"	60	24		"ANOM GGA 50II 240"	
61	1854	"Oulad Allans"	6	"Oulad Abdelouahab"	22	"Salem B. Brahim"	"El Safsafa"	61	33		"ANOM GGA 50II 240"	
62	1854	"Oulad Allans"	6	"Oulad Jabia"	23	"Sheik Ahmed B. Couider"	"Bouaban"	62	50		"ANOM GGA 50II 240"	
63	1854	"Oulad Allans"	6	"Oulad Jabia"	23	"Elarbi B. Bouaza"	"Aïn Emaya"	63	15	"nouvel emplacement"	"ANOM GGA 50II 240"	
64	1854	"Oulad Allans"	6	"Oulad Jabia"	23	"El Ouabi B. Ahmer"	"El Houamil"	64	10	"nouvel emplacement"	"ANOM GGA 50II 240"	
65	1854	"Oulad Allans"	6	"Oulad Jabia"	23	"B. Zelidja"	"El Hamia"	65	30		"ANOM GGA 50II 240"	
66	1854	"Oulad Allans"	6	"Oulad Jabia"	23	"Sheik Inbareq"	"El Hamia"	66	46		"ANOM GGA 50II 240"	
67	1854	"Oulad Allans"	6	"Oulad Jabia"	23	"Sheik Elagoun"	"Dahenda"	67	32		"ANOM GGA 50II 240"	
68	1854	"Oulad Allans"	6	"Oulad Jabia"	23	"El Bachir B. Saad"	"Eddalia"	68	87		"ANOM GGA 50II 240"	
69	1854	"Oulad Allans"	6	"Oulad Jabia"	23	"Ennayle"	"El Mechta"	69	7	"emplacement nouveau"	"ANOM GGA 50II 240"	
70	1854	"Oulad Allans"	6	"Oulad Jabia"	23	"Marh d. B. Couider"	"El Maas Ker"	70	13		"ANOM GGA 50II 240"	
71	1854	"Oulad Alan"	6	"Zerartta"	24		"Tirgal Seghir"	71	35		"ANOM GGA 50II 240"	
72	1854	"Oulad Alan"	6	"Zerartta"	24		"Diaz"	72	21		"ANOM GGA 50II 240"	
73	1854	"Oulad Alan"	6	"Zerartta"	24		"Gaadat"	73	15		"ANOM GGA 50II 240"	
74	1854	"Oulad Alan"	6	"Zerartta"	24		"El Merim"	74	20		"ANOM GGA 50II 240"	
75	1854	"Oulad Alan"	6	"Zerartta"	24		"El Faïdj"	75	16		"ANOM GGA 50II 240"	
76	1854	"Oulad Alan"	6	"Zerartta"	24		"Guebela"	76	24		"ANOM GGA 50II 240"	
77	1854	"Oulad Alan"	6	"Zerartta"	24		"Dzouab"	77	10		"ANOM GGA 50II 240"	
78	1854	"Oulad Alan"	6	"Zerartta"	24		"chez le Cheikh"	78	20		"ANOM GGA 50II 240"	
79	1854	"Oulad Alan"	6	"El Maaguif"	25		"Gaada"	79	32		"ANOM GGA 50II 240"	
80	1854	"Oulad Alan"	6	"El Maaguif"	25		"Meguil"	80	19		"ANOM GGA 50II 240"	
81	1854	"Oulad Alan"	6	"El Maaguif"	25		"Baaban"	81	10		"ANOM GGA 50II 240"	
82	1854	"Oulad Alan"	6	"El Maaguif"	25		"El Negueri"	82	20		"ANOM GGA 50II 240"	
83	1854	"Oulad Alan"	6	"Oulad Sidi A.Amens"	26		"Terfaïa"	83	200		"ANOM GGA 50II 240"	
84	1854	"Oulad Alan"	6	"Oulad Sidi Amer"	27		"Dema"	84	250		"ANOM GGA 50II 240"	
85	1854	"Oulad Alan"	6	"Oulad Sidi Amer"	27		"El Faïdja"	85	38		"ANOM GGA 50II 240"	
86	1854	"Oulad Alan"	6	"Oulad Sidi Amer"	27		"Sed"	86	340		"ANOM GGA 50II 240"	
87	1854	"Oulad Alan"	6	"Oulad Sidi Amer"	27		"Medjelès"	87	24		"ANOM GGA 50II 240"	
88	1854	"Oulad Alan"	6	"Oulad Sidi Amer"	27		"Mequita el Sed"	88	10		"ANOM GGA 50II 240"	
89	1854	"Oulad Alan"	6	"Oulad Sidi Amer"	27		"Khrerebelia"	89	40		"ANOM GGA 50II 240"	
90	1854	"Oulad Alan"	6	"Oulad Sidi Amer"	27		"Toual el Aoud"	90	27		"ANOM GGA 50II 240"	
91	1854	"Oulad Alan"	6	"Oulad Sidi Amer"	27		"Briougua"	91	23		"ANOM GGA 50II 240"	
92	1854	"Oulad Alan"	6	"Lebabda"	28		"El Guetia"	92	39		"ANOM GGA 50II 240"	
93	1854	"Oulad Alan"	6	"Lebabda"	28		"Ben y Khresouch"	93	15		"ANOM GGA 50II 240"	
94	1854	"Oulad Alan"	6	"Lebabda"	28		"Aïn Yousif"	55	14		"ANOM GGA 50II 240"	
95	1854	"Oulad Alan"	6	"Lebabda"	28		"Sidi Abdelhadri"	95	70	"dans la maison de Sidi Abdelhadri"	"ANOM GGA 50II 240"	
96	1854	"Oulad Alan"	6	"Lebabda"	28		"Hanout"	96	25		"ANOM GGA 50II 240"	
97	1854	"Oulad Alan"	6	"Lebabda"	28		"Aïssa ben Aïssa"	97	15		"ANOM GGA 50II 240"	
98	1854	"Oulad Alan"	6	"Lebabda"	28		"Mednès"	98	12		"ANOM GGA 50II 240"	
99	1854	"Oulad Alan"	6	"Thaaziz"	29		"chez Caid Bou Akaz"	99	30	"chez Caid Bou Akaz"	"ANOM GGA 50II 240"	
100	1854	"Oulad Alan"	6	"Thaaziz"	29		"Mechta el Amri"	100	65		"ANOM GGA 50II 240"	
101	1854	"Oulad Alan"	6	"Thaaziz"	29		"Charfia"	101	40		"ANOM GGA 50II 240"	
102	1854	"Oulad Alan"	6	"Thaaziz"	29		"El Mechta"	102	30		"ANOM GGA 50II 240"	
103	1854	"Oulad Alan"	6	"Thaaziz"	29		"El Aagouba"	103	30		"ANOM GGA 50II 240"	
104	1854	"Oulad Alan"	6	"Thaaziz"	29		"Terifa"	104	20		"ANOM GGA 50II 240"	
105	1854	"Oulad Alan"	6	"Thaaziz"	29		"Kaf Djelid"	105	22		"ANOM GGA 50II 240"	
106	1854	"Oulad Alan"	6	"Thaaziz"	29		"Dra el Rehaïn"	106	150		"ANOM GGA 50II 240"	
107	1854	"Oulad Alan"	6	"Thaaziz"	29		"Meksela"	107	60		"ANOM GGA 50II 240"	
108	1854	"Oulad Alan"	6	"Thaaziz"	29		"Bou Kerboub"	108	14		"ANOM GGA 50II 240"	
109	1854	"Oulad Alan"	6	"Oulad Khalifa"	30		"Om el Hhelalif"	109	50		"ANOM GGA 50II 240"	
110	1854	"Oulad Alan"	6	"Bedjama"	31		"Hemed Rioug"	110	15		"ANOM GGA 50II 240"	
111	1854	"Oulad Alan"	6	"Bedjama"	31		"Derouazia"	111	20		"ANOM GGA 50II 240"	
112	1854	"Oulad Alan"	6	"Bedjama"	31		"Seffia"	112	21		"ANOM GGA 50II 240"	
113	1854	"Oulad Alan"	6	"Bedjama"	31		"Chaïb"	113	60		"ANOM GGA 50II 240"	
114	1854	"Oulad Alan"	6	"Bedjama"	31		"Benia"	114	12		"ANOM GGA 50II 240"	
115	1854	"Oulad Alan"	6	"Bedjama"	31		"Zebira"	115	11		"ANOM GGA 50II 240"	
116	1854	"Oulad Alan"	6	"Menubethin Oulad Sin Mecharued"	32		"Tihhal"	116	20		"ANOM GGA 50II 240"	
117	1854	"Oulad Alan"	6	"Menubethin Oulad Sin Mecharued"	32		"Aïn ben Metit"	117	20		"ANOM GGA 50II 240"	
118	1854	"Oulad Alan"	6	"Menubethin Oulad Sin Mecharued"	32		"Metkelma"	118	20		"ANOM GGA 50II 240"	
119	1854	"Oulad Alan"	6	"Bel Ytess"	33		"Fouar"	119	70		"ANOM GGA 50II 240"	
120	1854	"Oulad Alan"	6	"Bel Ytess"	33		"Aïn el Behira"	120	50		"ANOM GGA 50II 240"	
121	1854	"Oulad Alan"	6	"Bel Ytess"	33		"Hherirguia"	121	60		"ANOM GGA 50II 240"	
122	1854	"Oulad Alan"	6	"Bel Ytess"	33		"Gueffa"	122	50		"ANOM GGA 50II 240"	
123	1854	"Oulad Alan"	6	"Bel Ytess"	33		"El Ouguedia"	123	25		"ANOM GGA 50II 240"	
124	1854	"Oulad Alan"	6	"Bel Ytess"	33		"Defila"	124	35		"ANOM GGA 50II 240"	
125	1854	"Oulad Alan"	6	"Bel Ytess"	33		"Mohamed ben Tieb"	125	80	"sur la propriété de Mohamed ben Tieb"	"ANOM GGA 50II 240"	
127	1854	"Mouïdat"	8	"Mouïdat"	35		"Besbassi"	19	400	"toute la tribu ensilote en cet endroit"	"ANOM GGA 50II 240"	
128	1854	"Sahari"	9	"Sahari"	36	"B. Chiklera"	"Oued el Aleg"	128	131		"ANOM GGA 50II 240"	
129	1854	"Sahari"	9	"Sahari"	36	"Salem"	"sous les terres de Salem"	129	130	"sous ses terres"	"ANOM GGA 50II 240"	
130	1854	"Sahari"	9	"Sahari"	36	"Abdel Kader"	"Taniflia"	130	150		"ANOM GGA 50II 240"	
131	1854	"Sahari"	9	"Sahari"	36	"Md b. Amini"	"Ras Khreng el Terfa"	131	126		"ANOM GGA 50II 240"	
132	1854	"Sahari"	9	"Sahari"	36	"Ben Alia"	"Mernith"	132	110		"ANOM GGA 50II 240"	
133	1854	"Sahari"	9	"Sahari"	36	"Dif"	"Khreng el Aarar"	133	200		"ANOM GGA 50II 240"	
134	1854	"Oulad Sidi Aïssa el Adab/el Ahhedab"	10	"Oulad Sidi Tahar"	37		"Khristen"	134	70		"ANOM GGA 50II 240"	
135	1854	"Oulad Sidi Aïssa el Adab/el Ahhedab"	10	"Mekhalif"	38		"Menaa"	135	20		"ANOM GGA 50II 240"	
136	1854	"Oulad Sidi Aïssa el Adab/el Ahhedab"	10	"Oulad Sidi Labah"	39		"Toumiat"	136	70		"ANOM GGA 50II 240"	
137	1854	"Rebaïas"	11	"Oulad Salah"	40		"Ben el Mitsen"	137	90		"ANOM GGA 50II 240"	
138	1854	"Rebaïas"	11	"Oulad Salah"	40		"El Cheheba"	138	58		"ANOM GGA 50II 240"	
139	1854	"Rebaïas"	11	"Oulad Salah"	40		"El Khrouab"	139	30		"ANOM GGA 50II 240"	
140	1854	"Rebaïas"	11	"Oulad Salah"	40		"Hadj'en Zerga"	140	1	"appartenant à Salay b. Abed"	"ANOM GGA 50II 240"	
141	1854	"Rebaïas"	11	"Oulad Salah"	40		"Rah el Betiouch"	141	1	"appartenant à M. ben Chabay"	"ANOM GGA 50II 240"	
